episode,slot,sta_id,primary_channel_obss_occupied_remained,radio_transition_time,tx_duration,cw_index,action,epsilon,steps_done,reward,tau
1487,1,0,149,1,33,0,1,0.7913229419752176,1368,0.0,183
1487,1,1,149,1,33,0,0,0.7912488133875113,1369,0.0,198
1487,1,2,149,1,33,0,1,0.791174692212293,1370,0.0,103
1487,1,3,149,1,33,0,1,0.7911005784488218,1371,0.0,137
1487,1,4,149,1,33,0,0,0.7910264720963562,1372,0.0,198
1487,1,5,149,1,33,0,0,0.7909523731541555,1373,0.0,198
1487,1,6,149,1,33,0,1,0.7908782816214784,1374,0.0,198
1487,1,7,149,1,33,0,1,0.7908041974975842,1375,0.0,198
1487,1,8,149,1,33,0,0,0.790730120781732,1376,0.0,198
1487,1,9,149,1,33,0,1,0.790656051473181,1377,0.0,68
1504,173,0,149,1,33,0,0,0.7905819895711904,1378,0.0,26
1504,173,1,149,1,33,0,0,0.7905079350750198,1379,0.0,26
1504,173,2,149,1,33,0,0,0.7904338879839287,1380,0.0,26
1504,173,3,149,1,33,0,0,0.7903598482971763,1381,0.0,26
1504,173,4,149,1,33,0,0,0.7902858160140224,1382,0.0,26
1504,173,5,149,1,33,0,1,0.7902117911337266,1383,0.0,26
1504,173,6,149,1,33,0,1,0.7901377736555489,1384,0.0,26
1504,173,7,149,1,33,0,1,0.7900637635787489,1385,0.0,26
1504,173,8,149,1,33,0,1,0.7899897609025864,1386,0.0,26
1504,173,9,149,1,33,0,1,0.7899157656263217,1387,0.0,26
1505,35,7,116,1,33,1,1,0.7898417777492146,1388,0.0,164
1521,173,0,149,1,33,0,1,0.7897677972705253,1389,0.0,26
1521,173,1,149,1,33,0,1,0.7896938241895138,1390,0.0,26
1521,173,2,149,1,33,0,0,0.7896198585054408,1391,0.0,26
1521,173,3,149,1,33,0,1,0.7895459002175662,1392,0.0,26
1521,173,4,149,1,33,0,1,0.7894719493251507,1393,0.0,26
1521,173,5,149,1,33,0,1,0.7893980058274548,1394,0.0,26
1521,173,6,149,1,33,0,1,0.7893240697237388,1395,0.0,26
1521,173,7,149,1,33,0,1,0.7892501410132635,1396,0.0,26
1521,173,8,149,1,33,0,1,0.7891762196952897,1397,0.0,26
1521,173,9,149,1,33,0,0,0.789102305769078,1398,0.0,26
1529,175,0,116,1,33,1,0,0.7890283992338896,1399,0.0,24
1529,175,1,116,1,33,1,0,0.788954500088985,1400,0.0,24
1529,175,2,116,1,33,1,0,0.7888806083336254,1401,0.0,24
1529,175,6,116,1,33,1,1,0.788806723967072,1402,0.0,24
1535,35,0,149,1,33,0,1,0.7887328469885857,1403,0.0,150
1535,35,1,149,1,33,0,1,0.788658977397428,1404,0.0,164
1535,35,2,149,1,33,0,0,0.78858511519286,1405,0.0,164
1535,35,3,149,1,33,0,1,0.7885112603741432,1406,0.0,164
1535,35,4,149,1,33,0,0,0.788437412940539,1407,0.0,164
1535,35,5,149,1,33,0,1,0.788363572891309,1408,0.0,164
1535,35,6,149,1,33,0,1,0.7882897402257146,1409,0.0,69
1535,35,7,149,1,33,0,1,0.7882159149430177,1410,0.0,138
1535,35,8,149,1,33,0,1,0.7881420970424801,1411,0.0,150
1535,35,9,149,1,33,0,1,0.7880682865233632,1412,0.0,164
1549,175,0,149,1,33,0,0,0.7879944833849293,1413,0.0,24
1549,175,1,149,1,33,0,1,0.7879206876264402,1414,0.0,24
1549,175,2,149,1,33,0,0,0.787846899247158,1415,0.0,24
1549,175,3,149,1,33,0,0,0.7877731182463448,1416,0.0,24
1549,175,4,149,1,33,0,1,0.7876993446232629,1417,0.0,24
1549,175,5,149,1,33,0,1,0.7876255783771743,1418,0.0,24
1549,175,6,149,1,33,0,0,0.7875518195073415,1419,0.0,24
1549,175,7,149,1,33,0,0,0.787478068013027,1420,0.0,24
1549,175,8,149,1,33,0,1,0.787404323893493,1421,0.0,24
1549,175,9,149,1,33,0,1,0.7873305871480024,1422,0.0,24
1558,69,0,149,1,33,0,0,0.7872568577758178,1423,0.0,130
1558,69,1,149,1,33,0,1,0.7871831357762016,1424,0.0,72
1558,69,2,149,1,33,0,1,0.7871094211484168,1425,0.0,37
1558,69,3,149,1,33,0,0,0.7870357138917262,1426,0.0,130
1558,69,4,149,1,33,0,1,0.7869620140053928,1427,0.0,130
1558,69,5,149,1,33,0,1,0.7868883214886794,1428,0.0,130
1558,69,6,149,1,33,0,1,0.7868146363408494,1429,0.0,130
1558,69,7,149,1,33,0,0,0.7867409585611657,1430,0.0,130
1558,69,8,149,1,33,0,1,0.7866672881488915,1431,0.0,106
1558,69,9,149,1,33,0,1,0.7865936251032903,1432,0.0,37
1565,36,1,116,1,33,1,1,0.7865199694236253,1433,0.0,68
1565,36,8,116,1,33,1,0,0.7864463211091601,1434,0.0,151
1566,36,3,116,1,33,1,1,0.786372680159158,1435,0.0,163
1581,70,2,116,1,33,1,1,0.7862990465728827,1436,0.0,117
1585,40,0,149,1,33,0,0,0.786225420349598,1437,0.0,159
1585,40,1,149,1,33,0,0,0.7861518014885674,1438,0.0,159
1585,40,2,149,1,33,0,1,0.7860781899890549,1439,0.0,99
1585,40,3,149,1,33,0,0,0.7860045858503243,1440,0.0,159
1585,40,4,149,1,33,0,1,0.7859309890716395,1441,0.0,159
1585,40,5,149,1,33,0,1,0.7858573996522646,1442,0.0,159
1585,40,6,149,1,33,0,1,0.7857838175914638,1443,0.0,159
1585,40,7,149,1,33,0,1,0.7857102428885011,1444,0.0,159
1585,40,8,149,1,33,0,1,0.7856366755426409,1445,0.0,159
1585,40,9,149,1,33,0,1,0.7855631155531474,1446,0.0,150
1594,176,0,149,1,33,0,1,0.785489562919285,1447,0.0,23
1594,176,1,149,1,33,0,1,0.7854160176403183,1448,0.0,23
1594,176,2,149,1,33,0,1,0.7853424797155117,1449,0.0,23
1594,176,3,149,1,33,0,1,0.7852689491441301,1450,0.0,23
1594,176,4,149,1,33,0,0,0.7851954259254379,1451,0.0,23
1594,176,5,149,1,33,0,1,0.7851219100587,1452,0.0,23
1594,176,6,149,1,33,0,1,0.7850484015431811,1453,0.0,23
1594,176,7,149,1,33,0,1,0.7849749003781463,1454,0.0,23
1594,176,8,149,1,33,0,1,0.7849014065628604,1455,0.0,23
1594,176,9,149,1,33,0,1,0.7848279200965887,1456,0.0,23
1600,35,0,149,1,33,0,0,0.7847544409785963,1457,0.0,164
1600,35,1,149,1,33,0,0,0.7846809692081481,1458,0.0,164
1600,35,2,149,1,33,0,1,0.7846075047845097,1459,0.0,69
1600,35,3,149,1,33,0,1,0.7845340477069465,1460,0.0,164
1600,35,4,149,1,33,0,0,0.7844605979747235,1461,0.0,164
1600,35,5,149,1,33,0,1,0.7843871555871066,1462,0.0,164
1600,35,6,149,1,33,0,0,0.7843137205433613,1463,0.0,164
1600,35,7,149,1,33,0,0,0.7842402928427532,1464,0.0,164
1600,35,8,149,1,33,0,0,0.784166872484548,1465,0.0,164
1600,35,9,149,1,33,0,1,0.7840934594680116,1466,0.0,164
1608,1,0,149,1,33,0,0,0.7840200537924097,1467,0.0,198
1608,1,1,149,1,33,0,1,0.7839466554570084,1468,0.0,150
1608,1,2,149,1,33,0,0,0.7838732644610736,1469,0.0,198
1608,1,3,149,1,33,0,1,0.7837998808038715,1470,0.0,198
1608,1,4,149,1,33,0,1,0.7837265044846683,1471,0.0,198
1608,1,5,149,1,33,0,0,0.7836531355027301,1472,0.0,198
1608,1,6,149,1,33,0,1,0.7835797738573232,1473,0.0,184
1608,1,7,149,1,33,0,0,0.783506419547714,1474,0.0,198
1608,1,8,149,1,33,0,1,0.7834330725731692,1475,0.0,198
1608,1,9,149,1,33,0,1,0.7833597329329549,1476,0.0,102
1611,35,5,116,1,33,1,0,0.783286400626338,1477,0.0,164
1616,37,0,149,1,33,0,0,0.7832130756525852,1478,0.0,162
1616,37,1,149,1,33,0,0,0.7831397580109631,1479,0.0,162
1616,37,2,149,1,33,0,1,0.7830664477007387,1480,0.0,70
1616,37,3,149,1,33,0,0,0.7829931447211786,1481,0.0,162
1616,37,4,149,1,33,0,1,0.7829198490715501,1482,0.0,162
1616,37,5,149,1,33,0,1,0.78284656075112,1483,0.0,162
1616,37,6,149,1,33,0,0,0.7827732797591556,1484,0.0,162
1616,37,7,149,1,33,0,0,0.782700006094924,1485,0.0,162
1616,37,8,149,1,33,0,1,0.7826267397576924,1486,0.0,162
1616,37,9,149,1,33,0,1,0.7825534807467281,1487,0.0,162
1617,35,0,149,1,33,0,1,0.7824802290612989,1488,0.0,68
1617,35,1,149,1,33,0,1,0.7824069847006718,1489,0.0,164
1617,35,2,149,1,33,0,1,0.7823337476641146,1490,0.0,164
1617,35,3,149,1,33,0,0,0.7822605179508949,1491,0.0,164
1617,35,4,149,1,33,0,0,0.7821872955602803,1492,0.0,164
1617,35,5,149,1,33,0,1,0.7821140804915387,1493,0.0,164
1617,35,6,149,1,33,0,0,0.7820408727439379,1494,0.0,164
1617,35,7,149,1,33,0,0,0.7819676723167459,1495,0.0,164
1617,35,8,149,1,33,0,1,0.7818944792092306,1496,0.0,102
1617,35,9,149,1,33,0,1,0.7818212934206601,1497,0.0,164
1633,3,0,149,1,33,0,0,0.7817481149503025,1498,0.0,196
1633,3,1,149,1,33,0,1,0.7816749437974262,1499,0.0,196
1633,3,2,149,1,33,0,1,0.7816017799612992,1500,0.0,196
1633,3,3,149,1,33,0,1,0.78152862344119,1501,0.0,196
1633,3,4,149,1,33,0,1,0.7814554742363671,1502,0.0,184
1633,3,5,149,1,33,0,0,0.7813823323460989,1503,0.0,196
1633,3,6,149,1,33,0,1,0.781309197769654,1504,0.0,196
1633,3,7,149,1,33,0,1,0.7812360705063012,1505,0.0,196
1633,3,8,149,1,33,0,1,0.781162950555309,1506,0.0,196
1633,3,9,149,1,33,0,1,0.7810898379159464,1507,0.0,196
1641,3,0,149,1,33,0,0,0.7810167325874823,1508,0.0,196
1641,3,1,149,1,33,0,1,0.7809436345691853,1509,0.0,196
1641,3,2,149,1,33,0,0,0.7808705438603247,1510,0.0,196
1641,3,3,149,1,33,0,1,0.7807974604601695,1511,0.0,70
1641,3,4,149,1,33,0,0,0.7807243843679891,1512,0.0,185
1641,3,5,149,1,33,0,1,0.7806513155830523,1513,0.0,104
1641,3,6,149,1,33,0,1,0.7805782541046289,1514,0.0,196
1641,3,7,149,1,33,0,1,0.7805051999319879,1515,0.0,196
1641,3,8,149,1,33,0,1,0.7804321530643991,1516,0.0,150
1641,3,9,149,1,33,0,1,0.7803591135011316,1517,0.0,196
1643,3,0,149,1,33,0,0,0.7802860812414554,1518,0.0,185
1643,3,1,149,1,33,0,0,0.7802130562846399,1519,0.0,196
1643,3,2,149,1,33,0,0,0.780140038629955,1520,0.0,196
1643,3,3,149,1,33,0,0,0.7800670282766705,1521,0.0,196
1643,3,4,149,1,33,0,1,0.7799940252240563,1522,0.0,196
1643,3,5,149,1,33,0,1,0.7799210294713824,1523,0.0,196
1643,3,6,149,1,33,0,1,0.7798480410179187,1524,0.0,150
1643,3,7,149,1,33,0,0,0.7797750598629355,1525,0.0,196
1643,3,8,149,1,33,0,0,0.7797020860057029,1526,0.0,185
1643,3,9,149,1,33,0,0,0.7796291194454911,1527,0.0,196
1650,138,2,116,1,33,1,1,0.7795561601815705,1528,0.0,61
1650,138,3,116,1,33,1,0,0.7794832082132116,1529,0.0,61
1652,106,0,149,1,33,0,1,0.7794102635396848,1530,0.0,93
1652,106,1,149,1,33,0,0,0.7793373261602605,1531,0.0,93
1652,106,2,149,1,33,0,1,0.7792643960742095,1532,0.0,93
1652,106,3,149,1,33,0,1,0.7791914732808026,1533,0.0,93
1652,106,4,149,1,33,0,0,0.7791185577793104,1534,0.0,93
1652,106,5,149,1,33,0,1,0.7790456495690038,1535,0.0,93
1652,106,6,149,1,33,0,0,0.7789727486491536,1536,0.0,93
1652,106,7,149,1,33,0,1,0.7788998550190309,1537,0.0,93
1652,106,8,149,1,33,0,0,0.7788269686779068,1538,0.0,93
1652,106,9,149,1,33,0,1,0.7787540896250523,1539,0.0,93
1653,174,0,149,1,33,0,1,0.7786812178597389,1540,0.0,25
1653,174,1,149,1,33,0,1,0.7786083533812376,1541,0.0,25
1653,174,2,149,1,33,0,0,0.7785354961888198,1542,0.0,25
1653,174,3,149,1,33,0,1,0.7784626462817569,1543,0.0,25
1653,174,4,149,1,33,0,1,0.7783898036593206,1544,0.0,25
1653,174,5,149,1,33,0,0,0.7783169683207822,1545,0.0,25
1653,174,6,149,1,33,0,1,0.7782441402654137,1546,0.0,25
1653,174,7,149,1,33,0,1,0.7781713194924864,1547,0.0,25
1653,174,8,149,1,33,0,1,0.7780985060012724,1548,0.0,25
1653,174,9,149,1,33,0,0,0.7780256997910434,1549,0.0,25
1657,139,0,149,1,33,0,1,0.7779529008610715,1550,0.0,60
1657,139,1,149,1,33,0,0,0.7778801092106286,1551,0.0,60
1657,139,2,149,1,33,0,1,0.7778073248389868,1552,0.0,60
1657,139,3,149,1,33,0,1,0.7777345477454182,1553,0.0,60
1657,139,4,149,1,33,0,1,0.7776617779291951,1554,0.0,60
1657,139,5,149,1,33,0,1,0.7775890153895898,1555,0.0,60
1657,139,6,149,1,33,0,1,0.7775162601258747,1556,0.0,60
1657,139,7,149,1,33,0,0,0.7774435121373221,1557,0.0,60
1657,139,8,149,1,33,0,0,0.7773707714232048,1558,0.0,60
1657,139,9,149,1,33,0,1,0.7772980379827951,1559,0.0,60
1663,137,6,116,1,33,1,0,0.7772253118153657,1560,0.0,62
1665,1,0,149,1,33,0,1,0.7771525929201896,1561,0.0,139
1665,1,1,149,1,33,0,1,0.7770798812965393,1562,0.0,139
1665,1,2,149,1,33,0,1,0.7770071769436878,1563,0.0,37
1665,1,3,149,1,33,0,1,0.7769344798609082,1564,0.0,198
1665,1,4,149,1,33,0,1,0.7768617900474734,1565,0.0,105
1665,1,5,149,1,33,0,0,0.7767891075026564,1566,0.0,198
1665,1,6,149,1,33,0,0,0.7767164322257306,1567,0.0,198
1665,1,7,149,1,33,0,0,0.776643764215969,1568,0.0,198
1665,1,8,149,1,33,0,1,0.7765711034726452,1569,0.0,71
1665,1,9,149,1,33,0,1,0.7764984499950324,1570,0.0,198
1670,69,4,116,1,33,1,1,0.776425803782404,1571,0.0,117
1671,105,1,116,1,33,1,1,0.7763531648340337,1572,0.0,94
1671,105,2,116,1,33,1,1,0.7762805331491951,1573,0.0,67
1678,141,5,116,1,33,1,0,0.7762079087271617,1574,0.0,58
1690,38,0,149,1,33,0,0,0.7761352915672076,1575,0.0,161
1690,38,1,149,1,33,0,1,0.7760626816686063,1576,0.0,161
1690,38,2,149,1,33,0,0,0.7759900790306319,1577,0.0,161
1690,38,3,149,1,33,0,1,0.7759174836525582,1578,0.0,161
1690,38,4,149,1,33,0,1,0.7758448955336593,1579,0.0,161
1690,38,5,149,1,33,0,1,0.7757723146732095,1580,0.0,161
1690,38,6,149,1,33,0,1,0.7756997410704828,1581,0.0,161
1690,38,7,149,1,33,0,0,0.7756271747247535,1582,0.0,161
1690,38,8,149,1,33,0,1,0.7755546156352959,1583,0.0,161
1690,38,9,149,1,33,0,1,0.7754820638013846,1584,0.0,161
1700,35,7,116,1,33,1,1,0.7754095192222938,1585,0.0,164
1707,38,0,149,1,33,0,1,0.7753369818972983,1586,0.0,161
1707,38,1,149,1,33,0,0,0.7752644518256726,1587,0.0,161
1707,38,2,149,1,33,0,1,0.7751919290066914,1588,0.0,68
1707,38,3,149,1,33,0,0,0.7751194134396295,1589,0.0,161
1707,38,4,149,1,33,0,1,0.7750469051237618,1590,0.0,161
1707,38,5,149,1,33,0,1,0.7749744040583632,1591,0.0,161
1707,38,6,149,1,33,0,1,0.7749019102427085,1592,0.0,161
1707,38,7,149,1,33,0,1,0.7748294236760729,1593,0.0,161
1707,38,8,149,1,33,0,1,0.7747569443577317,1594,0.0,102
1707,38,9,149,1,33,0,0,0.7746844722869598,1595,0.0,161
1728,72,0,149,1,33,0,0,0.7746120074630327,1596,0.0,127
1728,72,1,149,1,33,0,0,0.7745395498852257,1597,0.0,127
1728,72,2,149,1,33,0,1,0.7744670995528141,1598,0.0,127
1728,72,3,149,1,33,0,1,0.7743946564650737,1599,0.0,127
1728,72,4,149,1,33,0,0,0.7743222206212796,1600,0.0,127
1728,72,5,149,1,33,0,1,0.7742497920207079,1601,0.0,127
1728,72,6,149,1,33,0,1,0.7741773706626341,1602,0.0,127
1728,72,7,149,1,33,0,1,0.774104956546334,1603,0.0,127
1728,72,8,149,1,33,0,1,0.7740325496710835,1604,0.0,127
1728,72,9,149,1,33,0,1,0.7739601500361584,1605,0.0,69
1732,35,5,116,1,33,1,1,0.773887757640835,1606,0.0,164
1739,104,0,149,1,33,0,1,0.773815372484389,1607,0.0,95
1739,104,1,149,1,33,0,1,0.7737429945660967,1608,0.0,95
1739,104,2,149,1,33,0,0,0.7736706238852344,1609,0.0,95
1739,104,3,149,1,33,0,1,0.7735982604410785,1610,0.0,95
1739,104,4,149,1,33,0,1,0.7735259042329051,1611,0.0,95
1739,104,5,149,1,33,0,1,0.7734535552599908,1612,0.0,95
1739,104,6,149,1,33,0,1,0.7733812135216119,1613,0.0,95
1739,104,7,149,1,33,0,1,0.7733088790170454,1614,0.0,95
1739,104,8,149,1,33,0,1,0.7732365517455674,1615,0.0,95
1739,104,9,149,1,33,0,1,0.7731642317064551,1616,0.0,95
1740,35,0,149,1,33,0,1,0.7730919188989851,1617,0.0,164
1740,35,1,149,1,33,0,1,0.7730196133224343,1618,0.0,150
1740,35,2,149,1,33,0,1,0.7729473149760796,1619,0.0,164
1740,35,3,149,1,33,0,0,0.772875023859198,1620,0.0,164
1740,35,4,149,1,33,0,1,0.7728027399710669,1621,0.0,164
1740,35,5,149,1,33,0,0,0.772730463310963,1622,0.0,164
1740,35,6,149,1,33,0,0,0.7726581938781637,1623,0.0,164
1740,35,7,149,1,33,0,1,0.7725859316719464,1624,0.0,164
1740,35,8,149,1,33,0,0,0.7725136766915884,1625,0.0,164
1740,35,9,149,1,33,0,1,0.7724414289363672,1626,0.0,36
1752,70,2,116,1,33,1,0,0.7723691884055603,1627,0.0,129
1754,139,9,116,1,33,1,1,0.7722969550984454,1628,0.0,60
1759,106,0,149,1,33,0,1,0.7722247290142998,1629,0.0,93
1759,106,1,149,1,33,0,1,0.7721525101524017,1630,0.0,93
1759,106,2,149,1,33,0,1,0.7720802985120286,1631,0.0,93
1759,106,3,149,1,33,0,1,0.7720080940924586,1632,0.0,93
1759,106,4,149,1,33,0,1,0.7719358968929695,1633,0.0,93
1759,106,5,149,1,33,0,1,0.7718637069128395,1634,0.0,93
1759,106,6,149,1,33,0,1,0.7717915241513463,1635,0.0,93
1759,106,7,149,1,33,0,0,0.7717193486077686,1636,0.0,93
1759,106,8,149,1,33,0,0,0.7716471802813842,1637,0.0,93
1759,106,9,149,1,33,0,1,0.7715750191714718,1638,0.0,66
1765,35,0,149,1,33,0,1,0.7715028652773094,1639,0.0,164
1765,35,1,149,1,33,0,0,0.7714307185981758,1640,0.0,164
1765,35,2,149,1,33,0,0,0.7713585791333494,1641,0.0,164
1765,35,3,149,1,33,0,1,0.7712864468821086,1642,0.0,35
1765,35,4,149,1,33,0,0,0.7712143218437325,1643,0.0,164
1765,35,5,149,1,33,0,1,0.7711422040174996,1644,0.0,164
1765,35,6,149,1,33,0,1,0.7710700934026885,1645,0.0,150
1765,35,7,149,1,33,0,0,0.7709979899985786,1646,0.0,164
1765,35,8,149,1,33,0,1,0.7709258938044485,1647,0.0,164
1765,35,9,149,1,33,0,1,0.7708538048195774,1648,0.0,164
1769,104,1,116,1,33,1,1,0.7707817230432443,1649,0.0,95
1769,104,3,116,1,33,1,0,0.7707096484747286,1650,0.0,95
1788,2,0,149,1,33,0,1,0.7706375811133092,1651,0.0,197
1788,2,1,149,1,33,0,1,0.7705655209582656,1652,0.0,197
1788,2,2,149,1,33,0,0,0.7704934680088773,1653,0.0,197
1788,2,3,149,1,33,0,0,0.7704214222644237,1654,0.0,183
1788,2,4,149,1,33,0,1,0.7703493837241843,1655,0.0,197
1788,2,5,149,1,33,0,1,0.7702773523874388,1656,0.0,150
1788,2,6,149,1,33,0,0,0.7702053282534667,1657,0.0,197
1788,2,7,149,1,33,0,1,0.7701333113215479,1658,0.0,197
1788,2,8,149,1,33,0,1,0.7700613015909623,1659,0.0,197
1788,2,9,149,1,33,0,0,0.7699892990609897,1660,0.0,197
1792,105,4,116,1,33,1,1,0.7699173037309102,1661,0.0,94
1793,141,0,149,1,33,0,1,0.7698453156000036,1662,0.0,58
1793,141,1,149,1,33,0,1,0.7697733346675502,1663,0.0,35
1793,141,2,149,1,33,0,1,0.7697013609328301,1664,0.0,58
1793,141,3,149,1,33,0,1,0.7696293943951237,1665,0.0,58
1793,141,4,149,1,33,0,1,0.7695574350537113,1666,0.0,58
1793,141,5,149,1,33,0,0,0.7694854829078731,1667,0.0,58
1793,141,6,149,1,33,0,1,0.7694135379568898,1668,0.0,58
1793,141,7,149,1,33,0,1,0.7693416002000419,1669,0.0,58
1793,141,8,149,1,33,0,0,0.76926966963661,1670,0.0,58
1793,141,9,149,1,33,0,1,0.7691977462658749,1671,0.0,58
1813,37,0,149,1,33,0,1,0.7691258300871172,1672,0.0,162
1813,37,1,149,1,33,0,0,0.7690539210996178,1673,0.0,162
1813,37,2,149,1,33,0,0,0.7689820193026575,1674,0.0,162
1813,37,3,149,1,33,0,0,0.7689101246955176,1675,0.0,162
1813,37,4,149,1,33,0,0,0.7688382372774788,1676,0.0,162
1813,37,5,149,1,33,0,1,0.7687663570478224,1677,0.0,162
1813,37,6,149,1,33,0,0,0.7686944840058296,1678,0.0,162
1813,37,7,149,1,33,0,1,0.7686226181507817,1679,0.0,162
1813,37,8,149,1,33,0,0,0.7685507594819599,1680,0.0,162
1813,37,9,149,1,33,0,1,0.7684789079986458,1681,0.0,162
1815,137,0,149,1,33,0,1,0.7684070637001208,1682,0.0,62
1815,137,1,149,1,33,0,0,0.7683352265856662,1683,0.0,62
1815,137,2,149,1,33,0,0,0.7682633966545641,1684,0.0,62
1815,137,3,149,1,33,0,0,0.7681915739060959,1685,0.0,62
1815,137,4,149,1,33,0,1,0.7681197583395435,1686,0.0,62
1815,137,5,149,1,33,0,0,0.7680479499541887,1687,0.0,62
1815,137,6,149,1,33,0,0,0.7679761487493133,1688,0.0,62
1815,137,7,149,1,33,0,1,0.7679043547241995,1689,0.0,62
1815,137,8,149,1,33,0,1,0.7678325678781293,1690,0.0,62
1815,137,9,149,1,33,0,0,0.7677607882103846,1691,0.0,62
1818,142,3,116,1,33,1,1,0.7676890157202478,1692,0.0,57
1832,1,0,149,1,33,0,1,0.7676172504070014,1693,0.0,103
1832,1,1,149,1,33,0,1,0.7675454922699273,1694,0.0,198
1832,1,2,149,1,33,0,0,0.7674737413083081,1695,0.0,198
1832,1,3,149,1,33,0,1,0.7674019975214265,1696,0.0,198
1832,1,4,149,1,33,0,0,0.7673302609085647,1697,0.0,198
1832,1,5,149,1,33,0,0,0.7672585314690056,1698,0.0,198
1832,1,6,149,1,33,0,1,0.7671868092020319,1699,0.0,183
1832,1,7,149,1,33,0,0,0.7671150941069261,1700,0.0,198
1832,1,8,149,1,33,0,1,0.7670433861829714,1701,0.0,198
1832,1,9,149,1,33,0,0,0.7669716854294506,1702,0.0,198
1833,37,7,116,1,33,1,0,0.7668999918456465,1703,0.0,162
1840,35,0,149,1,33,0,1,0.7668283054308425,1704,0.0,69
1840,35,1,149,1,33,0,1,0.7667566261843214,1705,0.0,103
1840,35,2,149,1,33,0,1,0.7666849541053666,1706,0.0,164
1840,35,3,149,1,33,0,0,0.7666132891932614,1707,0.0,164
1840,35,4,149,1,33,0,1,0.7665416314472892,1708,0.0,164
1840,35,5,149,1,33,0,1,0.7664699808667331,1709,0.0,103
1840,35,6,149,1,33,0,1,0.7663983374508769,1710,0.0,164
1840,35,7,149,1,33,0,1,0.7663267011990041,1711,0.0,164
1840,35,8,149,1,33,0,0,0.7662550721103983,1712,0.0,164
1840,35,9,149,1,33,0,1,0.7661834501843433,1713,0.0,35
1840,185,0,149,1,33,0,1,0.7661118354201227,1714,0.0,14
1840,185,1,149,1,33,0,0,0.7660402278170206,1715,0.0,14
1840,185,5,149,1,33,0,1,0.7659686273743207,1716,0.0,14
1840,185,9,149,1,33,0,1,0.765897034091307,1717,0.0,14
1842,70,9,116,1,33,1,1,0.7658254479672638,1718,0.0,67
1846,1,0,149,1,33,0,0,0.765753869001475,1719,0.0,184
1846,1,1,149,1,33,0,0,0.7656822971932249,1720,0.0,198
1846,1,2,149,1,33,0,0,0.7656107325417978,1721,0.0,198
1846,1,3,149,1,33,0,1,0.7655391750464781,1722,0.0,104
1846,1,4,149,1,33,0,1,0.76546762470655,1723,0.0,150
1846,1,5,149,1,33,0,0,0.7653960815212982,1724,0.0,198
1846,1,6,149,1,33,0,0,0.7653245454900073,1725,0.0,198
1846,1,7,149,1,33,0,1,0.7652530166119619,1726,0.0,198
1846,1,8,149,1,33,0,0,0.7651814948864465,1727,0.0,198
1846,1,9,149,1,33,0,1,0.7651099803127461,1728,0.0,138
1848,35,3,116,1,33,1,0,0.7650384728901456,1729,0.0,164
1848,35,4,116,1,33,1,1,0.7649669726179298,1730,0.0,104
1848,35,6,116,1,33,1,0,0.7648954794953836,1731,0.0,164
1848,35,9,116,1,33,1,1,0.7648239935217924,1732,0.0,164
1891,110,0,116,1,33,1,1,0.764752514696441,1733,0.0,89
1893,140,0,149,1,33,0,0,0.7646810430186148,1734,0.0,59
1893,140,1,149,1,33,0,1,0.7646095784875991,1735,0.0,59
1893,140,2,149,1,33,0,0,0.7645381211026792,1736,0.0,59
1893,140,3,149,1,33,0,1,0.7644666708631404,1737,0.0,59
1893,140,4,149,1,33,0,1,0.7643952277682683,1738,0.0,59
1893,140,5,149,1,33,0,1,0.7643237918173486,1739,0.0,59
1893,140,6,149,1,33,0,1,0.7642523630096667,1740,0.0,59
1893,140,7,149,1,33,0,1,0.7641809413445085,1741,0.0,59
1893,140,8,149,1,33,0,1,0.7641095268211598,1742,0.0,59
1893,140,9,149,1,33,0,1,0.7640381194389063,1743,0.0,59
1895,72,0,149,1,33,0,1,0.763966719197034,1744,0.0,127
1895,72,1,149,1,33,0,0,0.7638953260948289,1745,0.0,127
1895,72,2,149,1,33,0,0,0.7638239401315771,1746,0.0,127
1895,72,3,149,1,33,0,1,0.7637525613065647,1747,0.0,127
1895,72,4,149,1,33,0,0,0.7636811896190778,1748,0.0,127
1895,72,5,149,1,33,0,0,0.7636098250684029,1749,0.0,127
1895,72,6,149,1,33,0,1,0.7635384676538263,1750,0.0,104
1895,72,7,149,1,33,0,0,0.7634671173746344,1751,0.0,127
1895,72,8,149,1,33,0,0,0.7633957742301135,1752,0.0,127
1895,72,9,149,1,33,0,0,0.7633244382195505,1753,0.0,127
1910,176,0,149,1,33,0,1,0.7632531093422319,1754,0.0,23
1910,176,1,149,1,33,0,1,0.7631817875974443,1755,0.0,23
1910,176,2,149,1,33,0,1,0.7631104729844747,1756,0.0,23
1910,176,3,149,1,33,0,0,0.7630391655026098,1757,0.0,23
1910,176,4,149,1,33,0,1,0.7629678651511363,1758,0.0,23
1910,176,5,149,1,33,0,0,0.7628965719293419,1759,0.0,23
1910,176,6,149,1,33,0,0,0.762825285836513,1760,0.0,23
1910,176,7,149,1,33,0,0,0.7627540068719368,1761,0.0,23
1910,176,8,149,1,33,0,0,0.7626827350349009,1762,0.0,23
1910,176,9,149,1,33,0,1,0.7626114703246923,1763,0.0,23
1912,1,0,149,1,33,0,0,0.7625402127405985,1764,0.0,198
1912,1,1,149,1,33,0,1,0.7624689622819067,1765,0.0,198
1912,1,2,149,1,33,0,1,0.7623977189479046,1766,0.0,198
